archivo;ID;tipo;amplitude_to_db;loudness;mfcc;psd;spectral_centroid;spectrogram
ID151_16-2-2023_5.wav;ID151;5;-59.09692;-29.58289;-19.320679;0.122546434;nan;0.024324616
ID152_17-2-2023_5.wav;ID152;5;-57.59222;-17.267212;-16.15866;2.241399;nan;0.44115987
ID153_17-2-2023_5.wav;ID153;5;-58.098145;-20.270218;-15.912908;1.8802536;nan;0.36111745
ID154_17-2-2023_5.wav;ID154;5;-61.337376;-31.275726;-18.928204;0.099035166;nan;0.019361915
ID155_17-2-2023_5.wav;ID155;5;-59.128242;-24.355791;-17.18562;0.2858368;nan;0.055707283
ID156_17-2-2023_5.wav;ID156;5;-50.68958;-20.053093;-16.232908;0.81650513;4704.7983;0.15969577
ID157_17-2-2023_5.wav;ID157;5;-49.33656;-21.315409;-15.7046585;0.94317216;4263.221;0.19192418
ID158_17-2-2023_5.wav;ID158;5;-51.049088;-22.446482;-15.72734;0.40943986;5007.122;0.08149901
ID159_17-2-2023_5.wav;ID159;5;-45.714825;-16.580572;-13.691871;2.5262682;5836.2554;0.5057526
ID160_19-02-2023_5.wav;ID160;5;-57.609264;-17.325714;-13.5939;5.904161;2967.751;1.1730973
ID161_19-2-2023_5.wav;ID161;5;-44.009323;-17.737392;-14.492037;2.2292209;5679.1577;0.45264918
ID162_20-2-2023_5.wav;ID162;5;-46.260155;-16.198238;-14.067556;2.458812;4758.504;0.4880713
ID163_20-2-2023_5.wav;ID163;5;-48.321735;-15.493023;-14.37664;2.0342262;4919.704;0.40207177
ID164_20-02-2023_5.wav;ID164;5;-57.0399;-24.562439;-16.30938;2.0723379;1541.4865;0.4094022
ID165_20-02-2023_5.wav;ID165;5;-71.86528;-25.366652;-18.115204;0.59207624;1051.7562;0.12053486
ID166_20-02-2023_5.wav;ID166;5;-70.56464;-21.788588;-17.069454;1.019613;1213.3849;0.20649283
ID167_20-02-2023_5.wav;ID167;5;-68.920296;-23.427134;-17.609987;1.2851405;972.06195;0.25139827
ID168_20-02-2023_5.wav;ID168;5;-71.0686;-23.331848;-18.17486;0.6203668;1218.2949;0.121812366
ID169_20-02-2023_5.wav;ID169;5;-69.24102;-21.875015;-16.921171;1.5483991;1273.6919;0.30198044
ID170_20-02-2023_5.wav;ID170;5;-60.1003;-21.19572;-16.796698;3.0717092;1209.3748;0.60398966
ID171_20-02-2023_5.wav;ID171;5;-70.43264;-23.114193;-17.774027;1.0204955;1117.3981;0.19876482
ID172_20-02-2023_5.wav;ID172;5;-68.73862;-25.332579;-18.104391;0.7735366;1046.5663;0.15360385
ID173_06-03-2023_5.wav;ID173;5;-66.63886;-24.386086;-16.925602;0.7325226;1399.7498;0.14355752
ID174_06-03-2023_5.wav;ID174;5;-71.643906;-21.601313;-17.430777;0.999828;1093.3976;0.1826012
ID175_07-03-2023_5.wav;ID175;5;-69.45731;-24.158384;-16.634026;1.0224346;1072.3163;0.20272915
ID176_07-03-2023_5.wav;ID176;5;-65.44149;-25.53371;-17.840818;1.264063;1135.9562;0.2482345
ID177_07-03-2023_5.wav;ID177;5;-68.545456;-23.773304;-16.202772;1.5157547;1198.5118;0.30299804
ID178_07-03-2023_5.wav;ID178;5;-69.655334;-26.185825;-17.452555;0.55016077;1196.9138;0.11092219
ID179_07-03-2023_5.wav;ID179;5;-70.678474;-23.778608;-17.850803;0.7643645;1283.9657;0.152752
ID180_07-03-2023_5.wav;ID180;5;-69.62809;-24.590769;-17.487015;0.75584894;1207.6881;0.14870004
ID181_07-03-2023_5.wav;ID181;5;-68.22341;-22.789253;-16.104912;1.399967;1501.949;0.27786523
ID182_07-03-2023_5.wav;ID182;5;-71.23025;-23.4673;-17.221577;0.8007633;985.12726;0.15805332
